Date,Year,Month,Region,Route_Type,Business_Unit,Revenue,Cost,Passenger_Count,Load_Factor,Billing_Errors,Report_Run_Time_Minutes,Manual_Hours_Saved,Automation_Phase
2018-08-27,2018,8,Asia,Domestic,Cargo,3013943,1979294,60465,0.81,185,270,19,Before
2018-08-28,2018,8,Europe,International,Cargo,3201275,2263829,59394,0.89,174,260,18,Before
2018-08-29,2018,8,Asia,International,Cargo,2790657,2159405,62891,0.91,224,312,21,Before
2018-08-30,2018,8,Asia,International,Cargo,3372609,2464530,61622,0.86,204,286,14,Before
2018-08-31,2018,8,North America,International,Passenger,3026140,2196296,57913,0.9,191,267,20,Before
2018-09-01,2018,9,Europe,Domestic,Passenger,2061101,1447880,53908,0.89,217,238,16,Before
2018-09-02,2018,9,Asia,Domestic,Cargo,2582232,1759659,62320,0.93,176,318,15,Before
2018-09-03,2018,9,Europe,Domestic,Passenger,2086935,1640244,50445,0.86,193,260,21,Before
2018-09-04,2018,9,Europe,International,Cargo,2580158,2019311,52761,0.84,172,266,10,Before
2018-09-05,2018,9,North America,Domestic,Passenger,2017772,1481290,49603,0.8,188,297,8,Before
2018-09-06,2018,9,Asia,International,Cargo,2407830,1752930,62165,0.92,173,273,13,Before
2018-09-07,2018,9,Europe,Domestic,Cargo,2433502,1793989,60976,0.91,216,258,23,Before
2018-09-08,2018,9,Asia,International,Passenger,2454348,1733728,49424,0.86,194,245,18,Before
2018-09-09,2018,9,North America,Domestic,Cargo,2165842,1410431,65172,0.75,182,219,11,Before
2018-09-10,2018,9,Asia,International,Passenger,2422727,1684129,49167,0.78,171,270,20,Before
2018-09-11,2018,9,North America,Domestic,Cargo,2370841,1559767,55396,0.76,212,273,8,Before
2018-09-12,2018,9,Asia,International,Cargo,2358717,1536048,56961,0.79,169,308,17,Before
2018-09-13,2018,9,Europe,Domestic,Passenger,2183844,1509034,58453,0.93,227,255,17,Before
2018-09-14,2018,9,North America,International,Passenger,2146775,1443278,60536,0.84,230,264,21,Before
2018-09-15,2018,9,Asia,International,Cargo,2327155,1709050,57142,0.78,207,270,20,Before
2018-09-16,2018,9,Europe,International,Cargo,2388006,1643994,56528,0.83,207,296,12,Before
2018-09-17,2018,9,Europe,International,Passenger,1923576,1382371,48391,0.8,219,299,22,Before
2018-09-18,2018,9,North America,Domestic,Passenger,2548852,1703015,53344,0.78,217,246,9,Before
2018-09-19,2018,9,Asia,Domestic,Passenger,2208240,1472534,56439,0.81,224,289,9,Before
2018-09-20,2018,9,Europe,Domestic,Passenger,2267128,1644127,54128,0.76,178,269,7,Before
2018-09-21,2018,9,North America,Domestic,Cargo,2431500,1658794,57558,0.85,207,313,9,Before
2018-09-22,2018,9,North America,Domestic,Cargo,2145875,1590844,57615,0.81,203,255,16,Before
2018-09-23,2018,9,Asia,International,Passenger,2216279,1521354,60973,0.88,182,265,17,Before
2018-09-24,2018,9,Europe,Domestic,Cargo,2144218,1543144,51072,0.95,190,258,24,Before
2018-09-25,2018,9,Asia,International,Cargo,2230580,1525391,55176,0.75,232,299,6,Before
2018-09-26,2018,9,Asia,International,Passenger,2508841,1690729,54544,0.76,171,244,13,Before
2018-09-27,2018,9,Asia,Domestic,Passenger,2598066,2010926,64579,0.77,238,280,14,Before
2018-09-28,2018,9,North America,Domestic,Cargo,1867370,1309103,61186,0.87,199,299,19,Before
2018-09-29,2018,9,Europe,Domestic,Passenger,2237816,1685312,55591,0.82,184,289,19,Before
2018-09-30,2018,9,Asia,International,Cargo,2392600,1607055,49394,0.78,192,255,14,Before
2018-10-01,2018,10,North America,International,Cargo,2395700,1699828,55053,0.8,199,232,12,Before
2018-10-02,2018,10,Asia,Domestic,Cargo,2557845,1974846,61336,0.85,213,263,14,Before
2018-10-03,2018,10,North America,International,Passenger,2399273,1819480,58848,0.79,184,277,21,Before
2018-10-04,2018,10,North America,Domestic,Passenger,2005402,1482600,52737,0.92,197,269,20,Before
2018-10-05,2018,10,North America,International,Passenger,2421414,1674004,56741,0.91,203,294,23,Before
2018-10-06,2018,10,Europe,Domestic,Cargo,2434782,1616744,52756,0.85,194,256,12,Before
2018-10-07,2018,10,North America,Domestic,Passenger,2388993,1736068,48174,0.94,238,275,7,Before
2018-10-08,2018,10,Europe,Domestic,Cargo,2187491,1707466,50368,0.82,181,284,19,Before
2018-10-09,2018,10,North America,International,Passenger,1949391,1436039,64814,0.85,221,306,14,Before
2018-10-10,2018,10,Europe,Domestic,Cargo,2322636,1624307,54156,0.85,204,305,8,Before
2018-10-11,2018,10,Europe,Domestic,Passenger,2382368,1662562,54189,0.9,202,277,22,Before
2018-10-12,2018,10,Asia,Domestic,Passenger,2434206,1660738,61142,0.89,188,302,8,Before
2018-10-13,2018,10,Europe,International,Passenger,2319986,1557025,63608,0.79,180,317,20,Before
2018-10-14,2018,10,Europe,Domestic,Cargo,2179742,1472319,53620,0.89,195,310,17,Before
2018-10-15,2018,10,North America,International,Cargo,2226302,1632335,53161,0.87,197,258,22,Before
2018-10-16,2018,10,Asia,Domestic,Cargo,2497706,1784073,55554,0.9,247,283,15,Before
2018-10-17,2018,10,Europe,Domestic,Cargo,2057729,1497310,46468,0.92,175,306,7,Before
2018-10-18,2018,10,Asia,Domestic,Passenger,2052042,1573785,64232,0.87,210,283,18,Before
2018-10-19,2018,10,Asia,Domestic,Passenger,2270532,1691792,59666,0.9,185,303,13,Before
2018-10-20,2018,10,Asia,Domestic,Cargo,2353048,1670349,58062,0.87,174,247,23,Before
2018-10-21,2018,10,North America,Domestic,Cargo,2374781,1774119,54513,0.76,209,309,24,Before
2018-10-22,2018,10,North America,International,Cargo,2470738,1845151,58647,0.83,193,274,17,Before
2018-10-23,2018,10,North America,International,Passenger,2456207,1826881,62130,0.95,179,281,18,Before
2018-10-24,2018,10,Europe,International,Cargo,2479393,1782827,66166,0.82,226,251,18,Before
2018-10-25,2018,10,North America,International,Cargo,2314332,1779133,50892,0.85,230,284,14,Before
2018-10-26,2018,10,Europe,International,Passenger,2484184,1916926,53442,0.92,187,286,20,Before
2018-10-27,2018,10,North America,Domestic,Passenger,2561653,1858648,49223,0.88,221,284,5,Before
2018-10-28,2018,10,North America,International,Cargo,1938105,1304812,61441,0.92,215,280,10,Before
2018-10-29,2018,10,Europe,International,Passenger,2210154,1607943,53822,0.8,209,253,24,Before
2018-10-30,2018,10,Asia,Domestic,Cargo,2604075,1909362,53888,0.83,160,299,17,Before
2018-10-31,2018,10,Asia,International,Passenger,2343517,1587981,58757,0.81,191,284,9,Before
2018-11-01,2018,11,Asia,International,Cargo,2221161,1682893,59419,0.89,198,275,22,Before
2018-11-02,2018,11,North America,International,Passenger,2376048,1868858,57526,0.88,162,302,23,Before
2018-11-03,2018,11,Europe,International,Passenger,2083152,1436529,57518,0.94,214,275,21,Before
2018-11-04,2018,11,North America,Domestic,Passenger,2638592,1925609,65326,0.77,186,273,20,Before
2018-11-05,2018,11,Asia,International,Passenger,2113520,1399067,61036,0.92,178,275,17,Before
2018-11-06,2018,11,Europe,International,Passenger,2730838,1933623,58739,0.8,190,259,6,Before
2018-11-07,2018,11,North America,Domestic,Passenger,2454024,1910759,61558,0.75,226,264,14,Before
2018-11-08,2018,11,Asia,International,Passenger,2110295,1551434,51695,0.92,200,280,22,Before
2018-11-09,2018,11,Europe,Domestic,Cargo,2036845,1508281,64505,0.81,162,292,11,Before
2018-11-10,2018,11,Asia,International,Cargo,2278483,1592135,64606,0.84,196,283,18,Before
2018-11-11,2018,11,Europe,International,Passenger,2293604,1565547,60875,0.82,180,269,21,Before
2018-11-12,2018,11,Asia,Domestic,Passenger,2571021,1964062,61433,0.93,206,283,18,Before
2018-11-13,2018,11,Asia,Domestic,Passenger,2615133,1868246,47808,0.94,228,292,6,Before
2018-11-14,2018,11,Asia,International,Passenger,2380149,1787099,61837,0.75,205,294,11,Before
2018-11-15,2018,11,Asia,Domestic,Passenger,2418435,1760340,59811,0.95,188,325,23,Before
2018-11-16,2018,11,North America,Domestic,Passenger,2285070,1795071,64800,0.83,155,328,18,Before
2018-11-17,2018,11,Europe,International,Cargo,1925582,1326194,59440,0.76,171,288,17,Before
2018-11-18,2018,11,North America,Domestic,Cargo,2544193,1845904,62027,0.93,171,299,19,Before
2018-11-19,2018,11,Asia,Domestic,Cargo,2539946,1749733,67343,0.93,218,295,23,Before
2018-11-20,2018,11,Europe,International,Passenger,2618356,1791086,55586,0.79,191,258,18,Before
2018-11-21,2018,11,Asia,International,Cargo,2587755,1961835,49198,0.8,203,280,13,Before
2018-11-22,2018,11,Europe,Domestic,Cargo,2713307,2021405,60334,0.84,165,289,24,Before
2018-11-23,2018,11,Asia,Domestic,Cargo,2481418,1890967,52090,0.93,182,318,19,Before
2018-11-24,2018,11,North America,Domestic,Cargo,2312355,1719889,52688,0.92,190,283,22,Before
2018-11-25,2018,11,Europe,Domestic,Cargo,2193229,1719746,57040,0.93,202,282,11,Before
2018-11-26,2018,11,Asia,Domestic,Passenger,2297287,1767388,57720,0.83,185,265,22,Before
2018-11-27,2018,11,North America,Domestic,Passenger,2744198,1978975,62889,0.83,163,260,21,Before
2018-11-28,2018,11,Europe,Domestic,Cargo,1803648,1405141,53837,0.86,193,318,12,Before
2018-11-29,2018,11,Europe,Domestic,Cargo,1852314,1308463,54923,0.88,223,279,10,Before
2018-11-30,2018,11,Asia,Domestic,Passenger,2720641,1803411,59114,0.84,176,295,8,Before
2018-12-01,2018,12,Asia,Domestic,Passenger,2879782,2056483,56034,0.94,217,306,22,Before
2018-12-02,2018,12,North America,Domestic,Cargo,2820602,2216860,53042,0.91,169,299,19,Before
2018-12-03,2018,12,North America,International,Passenger,3016882,2397681,62628,0.8,200,272,5,Before
2018-12-04,2018,12,North America,Domestic,Cargo,2660326,1933760,54025,0.82,198,302,13,Before
2018-12-05,2018,12,North America,International,Passenger,2591307,1690926,48895,0.82,200,244,10,Before
2018-12-06,2018,12,Asia,International,Passenger,2916084,1900600,57263,0.87,221,280,15,Before
2018-12-07,2018,12,North America,International,Passenger,3013881,2385035,64121,0.91,199,268,15,Before
2018-12-08,2018,12,Europe,International,Cargo,2350581,1680313,53446,0.95,246,272,13,Before
2018-12-09,2018,12,North America,Domestic,Cargo,2398612,1693922,50591,0.94,196,261,14,Before
2018-12-10,2018,12,Europe,International,Cargo,2818644,2205498,55577,0.87,221,270,24,Before
2018-12-11,2018,12,North America,International,Cargo,2959802,2327011,53267,0.8,194,291,8,Before
2018-12-12,2018,12,Europe,Domestic,Passenger,2840238,2049747,67162,0.79,181,292,16,Before
2018-12-13,2018,12,Europe,International,Cargo,2685159,1839091,50590,0.85,207,293,21,Before
2018-12-14,2018,12,Europe,International,Passenger,2877450,1978271,55278,0.83,218,272,17,Before
2018-12-15,2018,12,Europe,International,Passenger,2871189,2256070,54190,0.84,215,279,10,Before
2018-12-16,2018,12,Asia,International,Cargo,3133171,2086793,61613,0.91,184,277,18,Before
2018-12-17,2018,12,Europe,International,Cargo,2836500,2218198,54079,0.93,190,302,10,Before
2018-12-18,2018,12,North America,International,Passenger,2785469,2004751,62604,0.95,173,279,10,Before
2018-12-19,2018,12,Europe,Domestic,Cargo,2625404,1842941,67562,0.75,194,284,8,Before
2018-12-20,2018,12,Asia,Domestic,Passenger,3203539,2344364,60986,0.76,200,313,16,Before
2018-12-21,2018,12,North America,International,Cargo,2484284,1855142,66095,0.83,205,305,12,Before
2018-12-22,2018,12,Europe,International,Passenger,2821213,2235956,63398,0.76,181,267,15,Before
2018-12-23,2018,12,Europe,International,Cargo,2867913,2094852,52963,0.8,233,277,17,Before
2018-12-24,2018,12,Europe,International,Passenger,2968205,1975448,55601,0.92,191,323,13,Before
2018-12-25,2018,12,Europe,International,Cargo,2785276,2000919,48758,0.82,221,295,6,Before
2018-12-26,2018,12,Europe,International,Cargo,2604188,1932383,53683,0.94,168,294,10,Before
2018-12-27,2018,12,North America,International,Cargo,2581052,1733764,53371,0.87,194,255,11,Before
2018-12-28,2018,12,Europe,Domestic,Passenger,2787051,2102565,56176,0.94,198,267,9,Before
2018-12-29,2018,12,Europe,International,Passenger,2864795,2049232,54527,0.81,199,267,19,Before
2018-12-30,2018,12,North America,Domestic,Passenger,2991146,2054075,61740,0.76,203,291,24,Before
2018-12-31,2018,12,Europe,Domestic,Cargo,2871498,2172688,64481,0.81,233,281,22,Before
2019-01-01,2019,1,Asia,Domestic,Cargo,2307142,1775218,67678,0.84,156,141,46,During
2019-01-02,2019,1,Asia,International,Passenger,2510331,1754838,56881,0.84,138,244,40,During
2019-01-03,2019,1,Europe,International,Passenger,2541226,1910583,71219,0.92,101,169,33,During
2019-01-04,2019,1,Asia,Domestic,Cargo,2505690,1789503,59043,0.82,142,182,42,During
2019-01-05,2019,1,Asia,International,Cargo,2375445,1658309,57445,0.88,137,247,36,During
2019-01-06,2019,1,North America,Domestic,Passenger,2126908,1423101,74020,0.88,136,186,43,During
2019-01-07,2019,1,North America,International,Passenger,2637586,1886165,64306,0.94,175,224,58,During
2019-01-08,2019,1,Asia,International,Cargo,2624716,2060781,60701,0.95,133,224,38,During
2019-01-09,2019,1,North America,International,Passenger,2428412,1637130,72043,0.81,148,193,31,During
2019-01-10,2019,1,Europe,International,Passenger,2826746,2047506,67816,0.75,119,189,54,During
2019-01-11,2019,1,Europe,International,Cargo,2367142,1773452,59036,0.93,113,191,26,During
2019-01-12,2019,1,Europe,International,Passenger,2693640,2110813,55776,0.8,143,213,55,During
2019-01-13,2019,1,North America,International,Cargo,2387316,1655870,56674,0.87,159,209,52,During
2019-01-14,2019,1,Europe,International,Cargo,3010744,2292286,67947,0.79,111,172,46,During
2019-01-15,2019,1,North America,Domestic,Cargo,2642266,1822718,66125,0.86,138,219,52,During
2019-01-16,2019,1,Europe,International,Cargo,2568658,1988250,62910,0.92,100,223,40,During
2019-01-17,2019,1,Europe,International,Cargo,2631158,1992369,64621,0.9,176,202,39,During
2019-01-18,2019,1,North America,Domestic,Cargo,2438931,1736570,61424,0.84,157,181,51,During
2019-01-19,2019,1,Asia,Domestic,Cargo,2569586,1906952,63623,0.79,135,163,41,During
2019-01-20,2019,1,Asia,International,Cargo,2212048,1718779,59253,0.81,133,191,37,During
2019-01-21,2019,1,Asia,International,Cargo,2251082,1612813,59655,0.78,175,224,36,During
2019-01-22,2019,1,Asia,Domestic,Cargo,2508620,1738679,57008,0.94,155,177,58,During
2019-01-23,2019,1,Europe,Domestic,Cargo,2547522,1806688,65378,0.82,114,196,25,During
2019-01-24,2019,1,Asia,Domestic,Cargo,2567230,1903798,64995,0.82,152,186,28,During
2019-01-25,2019,1,Asia,Domestic,Passenger,2794493,1835064,54509,0.9,144,187,35,During
2019-01-26,2019,1,Asia,International,Passenger,2137071,1620748,62557,0.81,120,219,30,During
2019-01-27,2019,1,Europe,International,Passenger,2477693,1627247,52856,0.79,122,216,41,During
2019-01-28,2019,1,North America,Domestic,Passenger,2427418,1795324,51029,0.84,128,235,31,During
2019-01-29,2019,1,Asia,International,Cargo,2635837,1793344,65296,0.94,157,200,36,During
2019-01-30,2019,1,Asia,Domestic,Cargo,2709805,1899140,58882,0.91,136,196,35,During
2019-01-31,2019,1,Europe,International,Cargo,2724744,1810708,58488,0.82,134,189,25,During
2019-02-01,2019,2,Europe,Domestic,Cargo,2339701,1645879,67427,0.8,119,208,40,During
2019-02-02,2019,2,Europe,International,Cargo,2558055,1856980,58329,0.76,108,202,32,During
2019-02-03,2019,2,Asia,Domestic,Passenger,2489248,1978856,53549,0.86,146,215,45,During
2019-02-04,2019,2,Europe,International,Passenger,2501639,1832465,69128,0.77,147,183,32,During
2019-02-05,2019,2,Asia,International,Passenger,2009103,1494529,62091,0.91,148,165,26,During
2019-02-06,2019,2,Asia,Domestic,Cargo,2271126,1515755,50316,0.88,165,194,56,During
2019-02-07,2019,2,Asia,International,Passenger,2677301,1929878,64077,0.9,157,217,42,During
2019-02-08,2019,2,Asia,Domestic,Cargo,2574681,1704990,61513,0.84,97,224,27,During
2019-02-09,2019,2,Asia,International,Passenger,2460799,1901913,61009,0.77,131,220,44,During
2019-02-10,2019,2,North America,Domestic,Cargo,2398454,1671388,60443,0.85,167,208,57,During
2019-02-11,2019,2,Europe,International,Passenger,2567357,2026707,56974,0.78,134,174,28,During
2019-02-12,2019,2,North America,Domestic,Cargo,2477600,1836851,57109,0.8,153,231,32,During
2019-02-13,2019,2,Asia,International,Cargo,2321996,1799944,65464,0.83,160,204,42,During
2019-02-14,2019,2,Asia,Domestic,Cargo,2149589,1709757,70830,0.76,161,205,44,During
2019-02-15,2019,2,North America,International,Passenger,2225998,1553750,67433,0.82,131,203,56,During
2019-02-16,2019,2,Europe,Domestic,Passenger,2335971,1546709,65535,0.92,134,221,59,During
2019-02-17,2019,2,Europe,International,Cargo,2391554,1742368,66219,0.85,155,194,34,During
2019-02-18,2019,2,Europe,International,Cargo,2532371,1699409,59593,0.83,117,194,56,During
2019-02-19,2019,2,Europe,International,Cargo,2493664,1792168,62631,0.86,155,233,56,During
2019-02-20,2019,2,North America,International,Cargo,2599708,1740787,63399,0.86,155,187,36,During
2019-02-21,2019,2,North America,Domestic,Cargo,2710295,2068665,63653,0.9,159,200,51,During
2019-02-22,2019,2,North America,International,Passenger,2142544,1409477,66156,0.94,157,206,43,During
2019-02-23,2019,2,Europe,Domestic,Passenger,2887442,2292738,62735,0.8,150,204,27,During
2019-02-24,2019,2,North America,Domestic,Passenger,2473087,1778270,66528,0.86,137,176,34,During
2019-02-25,2019,2,Asia,Domestic,Cargo,2798404,2154255,59061,0.94,111,212,30,During
2019-02-26,2019,2,Asia,International,Passenger,2415834,1614624,64579,0.94,101,192,44,During
2019-02-27,2019,2,Europe,Domestic,Cargo,2554292,1967681,57596,0.95,161,166,25,During
2019-02-28,2019,2,North America,International,Cargo,2421414,1672700,59689,0.89,142,191,47,During
2019-03-01,2019,3,North America,Domestic,Passenger,3111554,2147439,66533,0.93,130,197,49,During
2019-03-02,2019,3,Asia,International,Cargo,2166122,1450648,58815,0.91,169,170,38,During
2019-03-03,2019,3,Europe,International,Passenger,2506223,1798361,66424,0.88,138,194,47,During
2019-03-04,2019,3,Asia,Domestic,Cargo,2656212,2017928,64702,0.95,152,192,27,During
2019-03-05,2019,3,Asia,Domestic,Passenger,2380536,1829203,63470,0.86,159,174,30,During
2019-03-06,2019,3,Asia,International,Passenger,2467132,1814394,59724,0.93,141,215,40,During
2019-03-07,2019,3,North America,Domestic,Cargo,2322390,1638817,65284,0.88,133,222,56,During
2019-03-08,2019,3,Europe,Domestic,Cargo,2559577,2028071,65004,0.94,120,157,38,During
2019-03-09,2019,3,Asia,International,Cargo,2724433,1820554,59106,0.77,119,206,50,During
2019-03-10,2019,3,Asia,Domestic,Passenger,2492646,1757751,60620,0.83,129,217,46,During
2019-03-11,2019,3,Asia,Domestic,Cargo,2731239,1878626,67938,0.81,149,212,35,During
2019-03-12,2019,3,Europe,Domestic,Passenger,2465717,1634514,54665,0.92,143,201,46,During
2019-03-13,2019,3,Europe,International,Cargo,2907137,2315667,67808,0.88,175,217,34,During
2019-03-14,2019,3,Asia,Domestic,Cargo,2234199,1666742,66744,0.87,131,190,32,During
2019-03-15,2019,3,North America,International,Cargo,2800672,2149643,64311,0.81,187,204,32,During
2019-03-16,2019,3,Europe,Domestic,Cargo,2159108,1442249,59944,0.93,129,216,29,During
2019-03-17,2019,3,North America,International,Cargo,2445960,1746595,63716,0.77,178,198,41,During
2019-03-18,2019,3,Asia,International,Passenger,2226960,1547196,70135,0.88,144,224,32,During
2019-03-19,2019,3,Asia,International,Cargo,3006516,2109080,62299,0.88,125,178,55,During
